url_length,path_length,query_string_length,payload_length,special_char_count,digit_count,uppercase_count,lowercase_count,dot_count,slash_count,percent_encoding_count,null_byte_count,path_depth,query_param_count,has_ip_in_url,is_https,payload_entropy,special_char_ratio,digit_ratio,sql_keyword_count,sql_comment_sequence_count,sql_boolean_logic_count,nosql_operator_count,command_injection_count,xss_keyword_count,xss_event_handler_count,xss_context_break_count,path_traversal_sequence_count,path_traversal_depth,lfi_wrapper_usage,ssrf_indicator_count,open_redirect_param_count,has_user_agent,user_agent_length,user_agent_known_bot,header_order_anomaly,has_cookie,cookie_count,has_referer,has_origin,has_authorization,has_content_security_policy,has_strict_transport_security,has_x_frame_options,status_code,response_length,response_time,contains_error,is_redirect,response_entropy,secure_cookie_present,httponly_cookie_present,server_header_present,missing_security_headers_count,request_anomaly_score,label,label_name
32,13,0,76,14,12,0,82,2,4,0,0,2,0,0,1,4.888924717191688,0.12962962962962962,0.1111111111111111,1,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,1,0,0,1,1,0,0,1,1,200,15259,0.45756989472715515,0,0,2.8992214270560597,1,0,0,1,0.0,0,normal
31,12,0,0,6,0,0,25,1,4,0,0,2,0,0,1,0.0,0.1935483870967742,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,1,0,0,0,1,1,200,19004,0.23272941453028612,0,0,0.5230292603678345,0,0,0,3,0.0,0,normal
28,5,0,23,8,0,0,43,1,3,0,0,1,0,0,0,3.642489673166126,0.1568627450980392,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,0,0,0,0,1,0,1,200,48825,1.853406473271133,0,0,6.8454284187972245,1,1,0,2,0.0,5,auth_attack
55,8,24,22,18,2,0,55,2,3,0,0,1,1,0,1,3.970573095811685,0.23376623376623376,0.025974025974025976,0,0,0,0,2,2,1,4,0,0,0,0,0,1,11,1,1,0,0,1,0,0,0,1,1,500,5889,1.6494724322750705,1,0,7.585180550196598,0,0,1,0,0.0,2,xss
33,14,0,39,10,8,0,54,1,5,0,0,3,0,0,1,4.231058232227281,0.1388888888888889,0.1111111111111111,1,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,1,0,0,1,1,0,1,1,0,201,30461,0.7839859669632154,0,0,0.9276419424839903,0,1,1,3,0.0,0,normal
34,11,0,72,30,0,0,69,2,4,0,0,2,0,0,1,3.9328751778080844,0.2830188679245283,0.0,1,0,0,0,0,0,0,14,0,0,0,0,0,1,12,1,1,0,0,0,0,0,0,1,1,429,34332,0.21131863270164325,1,0,2.5380493200292458,1,1,0,0,0.2,7,api_abuse
49,7,21,0,18,0,0,31,8,7,0,0,1,1,0,1,0.0,0.3673469387755102,0.0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,4,1,1,0,0,0,0,0,0,1,0,200,3571,0.4099852569190885,0,0,6.0168822510886795,0,0,0,4,0.0,6,recon
60,8,28,19,22,16,0,41,8,7,0,0,1,1,1,1,2.8655768552072485,0.27848101265822783,0.20253164556962025,0,0,0,0,0,0,0,0,0,0,0,1,0,1,59,0,1,0,0,0,0,0,1,1,1,200,22916,4.178339935900869,0,0,1.962971816644731,1,0,0,0,0.2,3,ssrf
33,14,0,30,9,4,0,50,2,4,0,0,2,0,0,1,3.964735178725505,0.14285714285714285,0.06349206349206349,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,0,0,1,1,0,1,1,1,201,21839,0.47103546143458996,0,0,5.72515359670677,1,1,0,2,0.0,0,normal
30,7,0,31,9,2,0,50,1,3,1,0,1,0,0,0,3.913400745661378,0.14754098360655737,0.03278688524590164,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,1,0,0,0,0,0,0,0,1,500,26007,1.2271220759396875,1,0,6.983565981555437,1,0,0,5,0.0,5,auth_attack
35,16,0,0,8,1,0,26,1,6,0,0,4,0,0,1,0.0,0.22857142857142856,0.02857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,1,0,0,0,0,1,0,1,1,200,14799,0.11019493767185407,0,0,6.674326511745771,0,1,1,0,0.0,0,normal
42,12,10,0,8,0,0,34,1,4,0,0,2,1,0,1,0.0,0.19047619047619047,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0,0,0,0,1,0,0,1,1,1,200,30974,0.4574079835190296,0,0,7.344674503633806,0,0,0,2,0.0,0,normal
40,7,14,12,15,6,6,21,1,3,0,0,1,1,0,0,2.8553885422075336,0.28846153846153844,0.11538461538461539,1,1,1,0,0,0,0,2,0,0,0,0,0,1,72,0,1,0,0,0,0,0,1,0,1,200,32543,0.5722914787823383,0,0,7.295347554280243,0,0,0,0,0.0,1,injection
36,7,10,8,13,0,0,31,1,3,0,0,1,1,0,0,2.75,0.29545454545454547,0.0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,72,0,1,0,0,0,0,0,1,0,1,500,26180,0.24932960060743276,1,0,5.642064166458107,0,1,0,2,0.0,1,injection
54,5,25,0,14,3,0,37,2,3,0,0,1,2,0,1,0.0,0.25925925925925924,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,1,0,0,0,0,0,0,1,1,429,35639,0.41139223962480626,1,0,3.249335529345298,0,0,1,0,0.0,7,api_abuse
47,7,17,12,20,2,0,37,2,3,0,0,1,1,0,1,3.2516291673878226,0.3389830508474576,0.03389830508474576,0,0,0,0,0,1,0,4,0,0,0,0,0,1,49,0,1,0,0,1,0,0,1,1,0,500,10240,1.2043425663389076,1,0,1.2289063393816277,0,1,0,4,0.0,2,xss
31,12,0,91,15,3,4,92,3,4,0,0,2,0,0,1,4.538682819157185,0.12295081967213115,0.02459016393442623,1,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,1,0,0,1,1,0,1,1,0,200,16152,0.23265366355702533,0,0,6.576724595026464,0,0,1,4,0.0,0,normal
28,5,0,72,29,0,0,64,2,3,0,0,1,0,0,1,3.9328751778080844,0.29,0.0,1,0,0,0,0,0,0,14,0,0,0,0,0,1,72,0,1,0,0,0,0,0,0,1,1,401,44745,0.4405196906367978,1,0,6.964367711040997,0,1,1,4,0.2,7,api_abuse
32,13,0,43,9,11,0,55,1,4,0,0,2,0,0,1,4.594301091659834,0.12,0.14666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,1,0,0,1,1,0,1,1,1,302,16679,0.8772213746449382,0,1,7.593797806840232,1,0,0,0,0.0,0,normal
59,5,31,26,18,6,4,55,2,3,4,0,1,1,0,1,4.13294404498096,0.21176470588235294,0.07058823529411765,0,0,0,0,0,2,1,0,0,0,0,0,0,1,22,1,1,0,0,1,0,0,1,1,0,200,41567,0.836504405284659,0,0,6.284557566508956,0,0,1,1,0.0,2,xss
26,6,0,0,6,0,0,20,2,3,0,0,1,0,0,1,0.0,0.23076923076923078,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,0,0,0,0,0,1,1,0,301,47932,0.11974000071497716,0,1,4.467412851504981,0,0,0,1,0.0,6,recon
63,5,35,27,26,2,0,62,2,5,0,0,1,1,0,1,3.8561962982193796,0.28888888888888886,0.022222222222222223,0,0,0,0,2,2,0,12,0,0,0,0,0,1,22,1,1,0,0,1,0,0,0,1,1,200,6436,0.4501209149283968,0,0,1.1521666804845676,0,1,0,3,0.2,2,xss
48,7,22,20,13,0,28,21,1,3,0,0,1,1,0,0,3.4464393446710155,0.19117647058823528,0.0,2,1,0,0,0,0,0,2,0,0,0,0,0,1,49,0,1,0,0,0,0,0,1,0,1,500,48140,2.5706067959571506,1,0,1.4202975727788822,0,0,1,3,0.0,1,injection
112,5,82,77,36,40,0,113,2,17,12,0,1,1,0,1,4.051836043166218,0.19047619047619047,0.21164021164021163,0,0,0,0,0,0,0,0,0,0,1,0,0,1,72,0,1,0,0,0,0,0,1,1,0,200,22025,1.3382751976784368,0,0,4.78760379903389,0,0,0,4,0.2,4,path_traversal
39,7,13,11,17,4,4,21,1,3,0,0,1,1,0,0,2.3685225277282065,0.34,0.08,1,0,2,0,0,0,0,8,0,0,0,0,0,1,65,0,1,0,0,0,0,0,0,0,1,200,34500,0.6888031803975723,0,0,0.8072102573896768,1,0,1,0,0.0,1,injection
29,10,0,0,6,0,0,23,1,4,0,0,2,0,0,1,0.0,0.20689655172413793,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,1,0,0,1,1,0,200,34227,0.5942231479437096,0,0,6.348798694505549,0,0,1,1,0.0,0,normal
36,13,0,0,7,0,0,29,2,4,0,0,2,0,0,1,0.0,0.19444444444444445,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,1,0,0,0,0,1,1,1,1,500,39159,0.0794646995756461,1,0,7.967513308157864,1,0,0,2,0.0,7,api_abuse
25,0,0,0,6,4,0,15,2,2,0,0,0,0,0,1,0.0,0.24,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,0,0,0,0,0,1,1,404,1564,0.7280937987186444,1,0,6.125248901930512,0,0,0,3,0.0,6,recon
45,7,19,17,13,2,22,21,1,3,0,0,1,1,0,0,3.6168746059562222,0.20967741935483872,0.03225806451612903,1,1,0,0,1,1,0,0,0,0,0,0,0,1,22,1,1,0,0,0,0,0,1,0,0,500,23486,0.1434367196489577,1,0,3.051784196865803,0,0,0,1,0.0,1,injection
114,9,80,71,46,32,0,107,4,9,30,0,1,1,0,1,3.2942214234265776,0.24864864864864866,0.17297297297297298,0,0,0,0,0,0,0,0,1,10,0,0,0,1,12,1,1,0,0,0,0,0,1,1,0,500,18612,0.5680640549037217,1,0,1.6496536442165552,1,0,0,2,0.2,4,path_traversal
43,7,17,15,11,4,18,21,1,3,2,1,1,1,0,0,3.3735572622751855,0.1896551724137931,0.06896551724137931,2,1,0,0,1,0,0,0,0,0,0,0,0,1,72,0,1,0,0,0,0,0,0,0,1,500,14341,3.6388093917805646,1,0,7.366651410775669,0,1,0,5,0.0,1,injection
72,8,41,36,20,6,4,76,2,3,4,0,1,1,0,1,4.336591668108979,0.18518518518518517,0.05555555555555555,0,0,0,0,0,3,0,0,0,0,0,0,0,1,22,1,1,0,0,1,0,0,0,1,1,200,43376,1.012023076072429,0,0,4.160726359343161,1,0,0,3,0.0,2,xss
35,9,6,0,8,0,0,27,1,4,0,0,2,1,0,1,0.0,0.22857142857142856,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,1,0,0,1,1,1,200,48611,0.7293965909098125,0,0,3.157380972062425,1,0,1,1,0.0,0,normal
39,16,0,0,8,0,0,31,2,5,0,0,3,0,0,1,0.0,0.20512820512820512,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0,1,0,0,0,0,1,1,1,0,500,43161,0.33573031341185067,1,0,0.9486556730023478,0,0,1,5,0.0,7,api_abuse
49,5,21,19,14,2,30,22,2,3,0,0,1,1,0,1,3.78714396069814,0.20588235294117646,0.029411764705882353,0,0,0,0,0,3,0,0,0,0,0,0,0,1,22,1,1,0,0,1,0,0,0,1,1,200,35660,1.1255027538031854,0,0,1.2194428454689095,1,1,1,0,0.0,2,xss
25,5,0,0,7,0,0,18,3,3,0,0,1,0,0,1,0.0,0.28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,0,0,0,1,1,1,404,46334,0.2642069727106305,1,0,6.559918938429658,1,0,1,0,0.0,6,recon
33,14,0,30,9,4,0,50,2,4,0,0,2,0,0,1,3.964735178725505,0.14285714285714285,0.06349206349206349,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65,0,1,0,0,1,1,0,0,1,1,302,9214,0.7945613568315688,0,1,4.433166547701825,1,1,1,2,0.0,0,normal
38,7,12,10,15,4,4,21,1,3,0,0,1,1,0,0,2.721928094887362,0.3125,0.08333333333333333,1,1,1,0,0,0,0,2,0,0,0,0,0,1,65,0,1,0,0,0,0,0,0,0,0,500,4713,3.5857843902515683,1,0,2.239806774714113,0,0,1,0,0.0,1,injection
39,7,13,11,17,0,4,25,1,3,0,0,1,1,0,0,2.3685225277282065,0.34,0.0,1,0,1,0,0,0,0,8,0,0,0,0,0,1,12,1,1,0,0,0,0,0,1,0,0,200,19985,4.3475779376959585,0,0,7.0828886191620875,0,0,1,3,0.0,1,injection
29,10,0,38,9,8,0,50,1,4,0,0,2,0,0,1,4.273728829005326,0.13432835820895522,0.11940298507462686,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,0,0,1,1,0,1,1,1,200,22945,0.6929171744805109,0,0,4.474172437171779,1,1,0,4,0.0,0,normal
29,6,0,42,13,2,2,52,1,3,0,0,1,0,0,0,4.302449862997395,0.18309859154929578,0.028169014084507043,1,0,2,0,0,0,0,4,0,0,0,0,0,1,22,1,1,0,0,0,0,0,0,0,1,302,49470,0.4885682915929691,0,1,4.385068780681191,0,0,1,0,0.0,5,auth_attack
57,6,27,21,22,22,0,34,8,7,0,0,1,1,1,1,3.558518613048906,0.28205128205128205,0.28205128205128205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,0,0,0,0,0,1,1,1,200,34927,9.93844286881511,0,0,5.305752307956996,0,1,0,1,0.2,3,ssrf
31,12,0,91,15,3,4,92,3,4,0,0,2,0,0,1,4.516704797179163,0.12295081967213115,0.02459016393442623,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,1,0,0,1,1,0,1,1,0,201,29209,0.23086760764038028,0,0,3.6529326119459524,1,0,0,1,0.0,0,normal
31,12,0,91,15,3,4,92,3,4,0,0,2,0,0,1,4.538682819157185,0.12295081967213115,0.02459016393442623,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,1,0,0,1,1,0,0,1,1,201,31822,0.27053190338445976,0,0,4.8424611481101865,1,0,1,0,0.0,0,normal
41,7,15,13,13,2,14,21,1,3,0,0,1,1,0,0,3.238901256602631,0.24074074074074073,0.037037037037037035,1,1,0,0,1,0,0,0,0,0,0,0,0,1,59,0,1,0,0,0,0,0,0,0,0,200,20012,2.8567515229802343,0,0,5.123090308917888,1,0,0,0,0.0,1,injection
23,0,0,0,6,2,0,15,2,2,0,0,0,0,0,1,0.0,0.2608695652173913,0.08695652173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,0,0,0,1,1,0,404,42467,0.3257444472960789,1,0,2.483758395965103,1,1,1,0,0.0,6,recon
72,5,42,37,44,20,0,45,20,11,10,5,1,1,0,1,2.956527786269727,0.4036697247706422,0.1834862385321101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,1,0,0,0,0,0,1,1,1,404,42804,0.3186077274492661,1,0,0.6247686138728434,1,0,1,5,0.2,4,path_traversal
76,6,45,40,38,8,34,36,20,5,8,0,1,1,0,1,3.5209505944546686,0.3275862068965517,0.06896551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,1,0,0,0,0,0,1,1,1,403,4772,2.424141238188706,1,0,3.4435915215058444,0,0,1,2,0.2,4,path_traversal
44,7,18,16,13,2,20,21,1,3,0,0,1,1,0,0,3.5,0.21666666666666667,0.03333333333333333,0,1,0,0,1,0,0,0,0,0,0,0,0,1,12,1,1,0,0,0,0,0,0,0,0,200,37412,3.3356427800474266,0,0,6.078602661856768,1,0,1,5,0.0,1,injection
29,10,0,0,6,0,0,23,1,4,0,0,2,0,0,1,0.0,0.20689655172413793,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,1,0,0,0,1,1,200,38074,0.5431177709715749,0,0,4.091937560794024,1,0,0,0,0.0,0,normal
33,14,0,39,10,7,0,55,1,5,0,0,3,0,0,1,4.282340283509332,0.1388888888888889,0.09722222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,0,0,1,1,0,0,1,0,200,46423,0.3046981163843272,0,0,4.220391773047563,0,0,1,4,0.0,0,normal
33,14,0,30,9,4,0,50,2,4,0,0,2,0,0,1,4.031401845392172,0.14285714285714285,0.06349206349206349,1,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0,1,0,0,1,1,0,0,1,0,302,26581,0.7130031905865243,0,1,4.258856471971816,1,1,1,3,0.0,0,normal
49,7,21,0,18,0,0,31,8,7,0,0,1,1,0,1,0.0,0.3673469387755102,0.0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,4,1,1,0,0,0,0,0,1,1,1,301,32589,0.22445585871675106,0,1,3.12845344297294,0,0,0,5,0.0,6,recon
42,7,16,14,15,4,12,21,1,3,0,0,1,1,0,0,3.378783493486176,0.26785714285714285,0.07142857142857142,0,1,0,0,0,0,0,2,0,0,0,0,0,1,65,0,1,0,0,0,0,0,1,0,0,200,20313,0.5960883001001547,0,0,1.2166236847166696,0,1,0,4,0.0,1,injection
102,6,71,66,50,12,34,72,4,15,24,0,1,1,0,1,3.8592439756510024,0.2976190476190476,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,1,0,0,0,0,0,0,1,1,404,23951,0.7955328496979143,1,0,1.1809895230822782,1,0,0,2,0.2,4,path_traversal
30,7,0,19,8,0,0,41,1,3,0,0,1,0,0,0,3.576617644908666,0.16326530612244897,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,0,0,0,0,0,0,1,200,28871,1.5486929098068534,0,0,2.2593827720076978,1,1,1,3,0.0,5,auth_attack
31,12,0,0,6,0,0,25,1,4,0,0,2,0,0,1,0.0,0.1935483870967742,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,1,0,0,1,1,0,200,5741,0.41953649228269946,0,0,2.675698942407055,1,1,0,4,0.0,0,normal
31,11,0,0,6,0,0,25,2,3,0,0,1,0,0,1,0.0,0.1935483870967742,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,0,0,0,0,0,1,1,1,404,35225,0.19269428309497644,1,0,5.45965407245132,1,0,0,1,0.0,6,recon
36,13,0,0,8,1,0,27,2,5,0,0,3,0,0,1,0.0,0.2222222222222222,0.027777777777777776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0,1,0,0,0,0,0,1,1,1,429,41485,0.18932616967135024,1,0,7.273579334306133,1,0,0,4,0.0,7,api_abuse
31,7,5,3,9,4,0,21,1,3,0,0,1,1,0,0,0.9182958340544896,0.2647058823529412,0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,0,0,0,0,0,0,0,0,500,16033,2.635200412580922,1,0,2.2302595025762537,0,0,1,5,0.0,1,injection
25,0,0,0,6,4,0,15,2,2,0,0,0,0,0,1,0.0,0.24,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,1,0,0,0,0,0,0,1,0,301,14041,0.8678984418081133,0,1,2.263625901502662,1,1,0,5,0.0,6,recon
45,7,19,17,13,2,22,21,1,3,0,0,1,1,0,0,3.572469458770136,0.20967741935483872,0.03225806451612903,1,1,0,0,1,0,0,0,0,0,0,0,0,1,49,0,1,0,0,0,0,0,1,0,0,200,28540,1.0444331850789643,0,0,1.3034970797789789,0,0,1,5,0.0,1,injection
89,9,55,50,90,0,0,49,44,23,0,0,1,1,0,1,2.4303116342527002,0.6474820143884892,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,59,0,1,0,0,0,0,0,1,1,1,404,30450,2.755935016704674,1,0,1.2046728738557853,1,1,0,0,0.2,4,path_traversal
28,9,0,0,6,0,0,22,1,4,0,0,2,0,0,1,0.0,0.21428571428571427,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,1,0,0,1,1,1,200,47594,0.78296950980409,0,0,3.4457211381868924,1,0,0,1,0.0,0,normal
69,8,38,36,24,8,6,63,2,3,6,0,1,1,0,1,4.305496793698874,0.22857142857142856,0.0761904761904762,1,0,0,0,0,2,1,2,0,0,0,0,0,1,59,0,1,0,0,1,0,0,1,1,1,500,20223,0.17065483279498067,1,0,1.0986317050630081,0,1,1,4,0.2,2,xss
131,9,97,92,46,90,0,87,4,7,30,0,1,1,0,1,3.0246773996235876,0.2062780269058296,0.40358744394618834,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0,1,0,0,0,0,0,1,1,0,404,48750,1.0999787808782906,1,0,5.540455585740197,0,1,0,1,0.2,4,path_traversal
31,12,0,0,6,0,0,25,1,4,0,0,2,0,0,1,0.0,0.1935483870967742,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,1,0,0,1,1,0,200,6098,0.4824777070786795,0,0,2.0945580193369793,0,1,0,2,0.0,0,normal
61,6,31,27,24,12,0,52,8,7,0,0,1,1,1,1,3.7639657428240807,0.2727272727272727,0.13636363636363635,0,0,0,0,0,0,0,0,0,0,0,0,1,1,59,0,1,0,0,0,0,0,1,1,0,500,7350,1.0265678750542695,1,0,6.720089665512429,1,0,1,4,0.2,3,ssrf
23,0,0,0,6,2,0,15,2,2,0,0,0,0,0,1,0.0,0.2608695652173913,0.08695652173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,1,0,0,0,0,0,0,1,0,302,13791,0.9054590489635063,0,1,3.4617510813133814,1,0,1,0,0.0,6,recon
40,13,7,0,8,0,0,32,1,4,0,0,2,1,0,1,0.0,0.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,0,0,0,1,0,0,1,1,1,200,5464,0.48219943220952927,0,0,0.7976026152637326,0,0,1,5,0.0,0,normal
32,13,0,43,9,11,0,55,1,4,0,0,2,0,0,1,4.5829005103651115,0.12,0.14666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,0,0,1,1,0,0,1,0,201,43680,0.6197996475009627,0,0,6.024953160303711,0,0,0,2,0.0,0,normal
57,8,26,21,18,2,0,56,2,3,0,0,1,1,0,1,4.106603137064474,0.23076923076923078,0.02564102564102564,0,0,0,0,2,2,1,4,0,0,0,0,0,1,22,1,1,0,0,1,0,0,0,1,1,200,2911,0.4648322194776233,0,0,2.3683263616489354,0,0,1,0,0.0,2,xss
34,15,0,0,7,0,0,27,1,5,0,0,3,0,0,1,0.0,0.20588235294117646,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,0,0,0,1,0,1,1,200,26887,0.38310395876158815,0,0,5.621285857468669,0,0,1,4,0.0,0,normal
49,7,23,21,13,0,30,21,1,3,0,0,1,1,0,0,3.6897037321995474,0.18571428571428572,0.0,1,1,0,0,0,1,0,2,0,0,0,0,0,1,49,0,1,0,0,0,0,0,1,0,1,403,22537,3.675136826546944,1,0,3.676822755113366,0,0,0,5,0.0,1,injection
52,5,22,17,18,6,0,45,6,5,4,1,1,1,0,1,3.3815804883091634,0.2608695652173913,0.08695652173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,1,0,0,0,0,0,0,1,1,403,5981,1.6946193121693343,1,0,3.40060074522874,0,0,1,5,0.0,4,path_traversal
46,7,20,18,15,6,14,21,1,3,0,0,1,1,0,0,3.2390979179887864,0.234375,0.09375,1,1,1,0,0,0,0,2,0,0,0,0,0,1,72,0,1,0,0,0,0,0,1,0,1,403,21710,3.6709660432518825,1,0,2.7142940659368238,1,0,1,1,0.0,1,injection
42,7,16,14,13,2,16,21,1,3,0,0,1,1,0,0,3.378783493486176,0.23214285714285715,0.03571428571428571,2,1,0,0,1,0,0,0,0,0,0,0,0,1,22,1,1,0,0,0,0,0,1,0,1,500,18360,4.911720589152691,1,0,2.163284473271944,1,1,1,0,0.0,1,injection
35,12,0,35,12,0,0,58,1,4,0,0,2,0,0,0,3.8401568604088596,0.17142857142857143,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,22,1,1,0,0,0,0,0,0,0,1,403,9581,0.8910833313477048,1,0,6.1198756555945835,0,1,1,2,0.0,5,auth_attack
26,6,0,0,6,0,0,20,2,3,0,0,1,0,0,1,0.0,0.23076923076923078,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,1,0,0,0,0,0,1,1,1,302,30749,0.11587762983182015,0,1,7.11974921157566,0,0,0,5,0.0,6,recon
31,12,0,0,6,0,0,25,1,4,0,0,2,0,0,1,0.0,0.1935483870967742,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,1,0,0,0,1,1,200,4976,0.09400953711935948,0,0,7.0530506114100495,0,1,1,0,0.0,0,normal
45,7,19,17,13,0,24,21,1,3,0,0,1,1,0,0,3.7345216647797517,0.20967741935483872,0.0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,12,1,1,0,0,0,0,0,1,0,0,500,18564,4.05536931010082,1,0,4.7286209206190515,0,0,1,1,0.0,1,injection
73,5,45,37,26,12,10,62,2,5,10,0,1,1,0,1,3.926103542511003,0.23636363636363636,0.10909090909090909,0,0,0,0,0,2,0,2,0,0,0,0,0,1,11,1,1,0,0,1,0,0,0,1,0,500,1676,1.0593713376282932,1,0,3.509798221829926,1,0,0,1,0.2,2,xss
29,10,0,0,6,0,0,23,1,4,0,0,2,0,0,1,0.0,0.20689655172413793,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,1,0,0,0,1,0,200,26723,0.09399796538231199,0,0,4.056709536081328,0,1,1,5,0.0,0,normal
24,5,0,0,6,0,0,18,1,4,0,0,2,0,0,1,0.0,0.25,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65,0,0,0,0,1,0,0,0,1,0,200,48887,0.6586191878294725,0,0,1.0916831578017725,0,0,0,0,0.0,0,normal
33,14,0,0,7,0,0,26,1,5,0,0,3,0,0,1,0.0,0.21212121212121213,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,1,0,0,0,0,1,1,1,1,200,24336,0.46365142131617193,0,0,5.084398904693988,0,1,1,5,0.0,0,normal
94,5,66,58,32,18,16,86,2,7,16,0,1,1,0,1,3.7679933925607854,0.21052631578947367,0.11842105263157894,0,0,0,0,0,2,0,0,0,0,0,0,0,1,49,0,1,0,0,1,0,0,0,1,1,500,37360,1.1790926363489322,1,0,7.221975210123789,1,0,0,1,0.2,2,xss
67,8,36,28,20,2,38,31,2,3,0,0,1,1,0,1,4.107010619399146,0.21052631578947367,0.021052631578947368,1,0,0,0,2,2,1,4,0,0,0,0,0,1,65,0,1,0,0,1,0,0,0,1,0,403,5352,0.9609554629146158,1,0,5.296420138058987,1,1,1,3,0.0,2,xss
30,11,0,0,6,0,0,24,1,4,0,0,2,0,0,1,0.0,0.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,1,0,0,0,1,0,200,44536,0.1143637211828714,0,0,4.584997829679231,0,0,1,1,0.0,0,normal
33,14,0,0,6,0,0,27,1,4,0,0,2,0,0,1,0.0,0.18181818181818182,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,1,0,0,0,1,0,200,46232,0.08950336533549468,0,0,6.270127504342065,0,0,1,3,0.0,0,normal
33,14,0,0,7,0,0,26,1,5,0,0,3,0,0,1,0.0,0.21212121212121213,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,1,0,0,0,0,1,0,1,1,200,9409,0.4036056742315648,0,0,7.2437493835325615,1,1,1,5,0.0,0,normal
27,8,0,0,6,0,0,21,1,4,0,0,2,0,0,1,0.0,0.2222222222222222,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,1,0,0,0,1,0,200,411,0.38695988368156337,0,0,2.610417120763118,1,0,0,4,0.0,0,normal
